FECHAHORA,HARDWARE_NAME,LLDP_RID1_SWITCH_PORTDESCR,LLDP_RID1_SWITCH_SYSNAME,p4k_FREQUENT_USERS
05-01-2022,S4AY2978,-,-,1182->41
05-01-2022,S4PL4186,-,-,9033->14
05-01-2022,S4PL4753,PC Port,SEP247E12BF8722.asepeyo.site,1254->27;25433->4;15818->2
05-01-2022,S4AV0146,gi19,SW-AMU139V0-39,12777->27;27729->18;27397->15
05-01-2022,S4AU7258,gi12,SW-AMU139V0-29,4003->35;6935->33;27665->6
05-01-2022,S4AU6938,gi9,SW-AMU139V0-7,23415->17;7305->16;15192->14
05-01-2022,S4AY2987,gi13,SW-AMU139V0-5,23715->46
05-01-2022,S4AY2903,gi9,SW-AMU139V0-16,26113->38
05-01-2022,PC053VKB,-,-,27443->22;24673->11;26239->6
05-01-2022,S4PL8588,gi8,SW-AMU139V0-13,5370->21
05-01-2022,S4AY2861,-,-,12072->43;9952->1
05-01-2022,S4PL8663,-,-,1220->27;10287->23;9124->14
05-01-2022,S4PL4056,-,-,25595->40
05-01-2022,S4PL4554,gi2,SWITCH-INFORMATICA,1359->39
05-01-2022,S4PL9049,-,-,6341->40
05-01-2022,S4AU7083,-,-,1370->27;26307->18;1349->15
05-01-2022,S4PL0174,gi16,SW-AMU139V0-13,10023->21
05-01-2022,S4PL8700,-,-,3802->25
05-01-2022,S4PL8707,gi1,SW-AMU139V0-32,1288->35
05-01-2022,S4PL3942,gi1,SW-AMU139V0-19,1330->39
05-01-2022,S4AU7149,-,-,1336->45
05-01-2022,S4AY2880,gi17,SW-AMU139V0-20,0838->33
05-01-2022,S4AV0105,gi17,SW-AMU139V0-15,9986->29;15068->23;21211->23
05-01-2022,S4AV0146,gi19,SW-AMU139V0-39,12777->27;27729->17;27397->15
05-01-2022,S4AY2907,gi4,SW-AMU139V0-5,1370->33;12487->2;23913->2
05-01-2022,S4AV0129,-,-,13786->3;23063->2;23375->2
05-01-2022,S4AY2878,gi15,SW-AMU139V0-20,81866->37;81867->18;81910->10
05-01-2022,PC053VFB,-,-,84005->66
05-01-2022,S4AU7236,gi12,SW-AMU139V0-30,27061->43;12777->13;23415->7
04-01-2022,S4PL3941,-,-,23611->62;20623->36;25793->31
04-01-2022,S4PL3938,-,-,11875->40;1305->24;6186->19
04-01-2022,S4AV0105,gi17,SW-AMU139V0-15,9986->29;15068->23;21211->23
04-01-2022,S4AV0146,gi19,SW-AMU139V0-39,12777->26;27729->17;27397->15
04-01-2022,S4PL8837,-,-,7368->28;11214->21;27079->19
04-01-2022,S4AY2926,PC Port,SEPB4A8B969C8DC.asepeyo.site,1346->42;23447->37;20781->34
04-01-2022,S4AY2986,gi13,SW-AMU139V0-24,1277->28;4070->23;27705->16
04-01-2022,S4AY2986,gi13,SW-AMU139V0-24,1277->28;4070->23;27705->16
04-01-2022,S4PL4595,-,-,6669->8;6673->7;14350->6
04-01-2022,S4AU7293,-,-,6061->35;1220->2;22389->1
04-01-2022,S4PL5076,PC Port,SEP247E12BE6F16.asepeyo.site,1230->18;23613->7;24273->6
04-01-2022,S4PL8663,Device Port 3,(empty),1220->27;10287->22;9124->14
04-01-2022,S4AU7145,-,-,6934->9;15131->8;20849->8
04-01-2022,S4PL4073,-,-,12907->11;6395->11;15192->10
04-01-2022,S4AU7137,gi12,SW-AMU139V0-36,81249->6;24673->5;26239->5
04-01-2022,S4PL4595,-,-,6669->8;6673->7;14350->6
04-01-2022,S4AV0275,Device Port 2,(empty),6877->44;23299->24;25917->22
04-01-2022,S4PL3873,-,-,14681->28;23415->27;7305->26
04-01-2022,S4AV0129,-,-,13786->3;23375->2;23063->2
04-01-2022,S4PL3327,gi19,SW-AMU139V0-36,20849->31;6425->15;1351->11
04-01-2022,S4AU5084,gi18,SW-AMU139V0-25,9862->39;1251->26;20069->1
04-01-2022,S4PL4067,gi5,SW-AMU139V0-25,14621->13;24673->11;27443->9
04-01-2022,S4PL3941,-,-,23611->62;20623->36;25793->30
04-01-2022,S4AV0105,gi17,SW-AMU139V0-15,9986->29;15068->23;21211->23
04-01-2022,S4PL3818,-,-,27333->8;80289->8;81240->5
04-01-2022,S4AU7145,-,-,6934->9;15131->8;20849->8
04-01-2022,S4AY2986,gi13,SW-AMU139V0-24,1277->28;4070->23;27705->16
04-01-2022,S4AU7145,-,-,6934->9;15131->8;20849->8
04-01-2022,S4PL3938,gi15,SW-AMU139V0-15,11875->40;1305->24;6186->19
04-01-2022,S4PL4534,gi17,SW-AMU139V0-32,27443->25;24673->6;26239->5
04-01-2022,S4PL3741,gi2,SW-AMU139V0-30,80209->9;81249->9;27627->8
04-01-2022,S4PL4534,gi17,SW-AMU139V0-32,27443->24;24673->6;26239->5
04-01-2022,S4PL3327,gi19,SW-AMU139V0-36,20849->31;6425->15;1351->11
04-01-2022,S4PL4698,-,-,25747->31
04-01-2022,S4AY2986,gi13,SW-AMU139V0-24,1277->28;4070->23;27705->16
04-01-2022,S4PL8837,-,-,7368->28;11214->21;27079->19
04-01-2022,S4AY2975,-,-,22421->93;27083->38;81828->18
04-01-2022,S4AU9072,gi19,SW-AMU139V0-27,26937->5;9755->4;25419->3
04-01-2022,S4PL4554,gi2,SWITCH-INFORMATICA,1359->38
04-01-2022,S4PL3873,PC Port,SEP247E12BF89FF.asepeyo.site,14681->28;23415->27;7305->26
04-01-2022,S4AU7083,-,-,1370->26;26307->18;1349->15
04-01-2022,S4AU6938,-,-,23415->17;7305->16;15192->14
04-01-2022,S4PL3327,gi19,SW-AMU139V0-36,20849->31;6425->15;1351->11
04-01-2022,S4AY2926,PC Port,SEPB4A8B969C8DC.asepeyo.site,1346->41;23447->37;20781->34
04-01-2022,S4AV0146,gi19,SW-AMU139V0-39,12777->25;27729->17;27397->15
04-01-2022,S4PL8837,PC Port,SEP247E12BE6F25.asepeyo.site,7368->28;11214->21;27079->19
04-01-2022,S4AU7258,gi12,SW-AMU139V0-29,4003->38;6935->32;27665->6
04-01-2022,S4PL3954,-,-,10379->27;6200->10;24027->9
04-01-2022,S4AY2908,-,-,10934->24;23913->20;1349->12
04-01-2022,S4AU7289,-,-,14545->36;24827->18;23331->12
04-01-2022,S4PL4595,-,-,6669->8;6673->7;14350->6
04-01-2022,S4AU7137,gi12,SW-AMU139V0-36,81249->6;24673->5;26239->5
04-01-2022,S4AV0275,Device Port 2,(empty),6877->43;23299->24;25917->22
04-01-2022,S4PL4561,-,-,26937->14;27333->2;23287->1
04-01-2022,S4PL3327,-,-,20849->32;6425->15;1351->11
04-01-2022,S4PL4554,gi2,SWITCH-INFORMATICA,1359->38
04-01-2022,S4PL4774,-,-,1366->36
04-01-2022,S4AU6938,gi9,SW-AMU139V0-7,23415->17;7305->16;13786->13
04-01-2022,S4AU6938,gi9,SW-AMU139V0-7,23415->17;7305->16;13786->13
04-01-2022,S4PL4467,gi3,SW-AMU139V0-32,23877->4;27333->3;27443->2
04-01-2022,S4AY2986,gi13,SW-AMU139V0-24,1277->28;4070->23;27705->16
04-01-2022,S4AU5084,gi18,SW-AMU139V0-25,9862->38;1251->26;20069->1
04-01-2022,S4PL4534,gi17,SW-AMU139V0-32,27443->23;24673->6;26239->5
04-01-2022,S4PL3896,-,-,27479->14;27333->2
04-01-2022,S4AU5084,gi18,SW-AMU139V0-25,9862->37;1251->26;20069->1
04-01-2022,S4PL8837,-,-,7368->28;11214->21;27079->19
04-01-2022,S4AY2856,-,-,27083->71;22421->21
04-01-2022,S4AU7096,-,-,81091->24;81071->20;81881->6
04-01-2022,S4M80643,gi13,SW-AMU139V0-17,5095->43
04-01-2022,S4AY2975,-,-,22421->93;27083->38;81828->19
04-01-2022,S4PL3953,gi2,SW-AMU139V0-28,3280->13;1366->8;81901->6
04-01-2022,S4PL4066,gi18,SW-AMU139V0-32,25397->1
04-01-2022,S4PL4526,gi7,SW-AMU139V0-26,11091->10;81244->9;4324->8
04-01-2022,S4AY2975,PC Port,SEP009AD2F08AA2.asepeyo.site,22421->92;27083->40;81828->19
04-01-2022,S4PL4917,gi2,SW-AMU139V0-31,26303->12;25679->8;24273->6
04-01-2022,S4PL4553,gi2,SW-AMU139V0-24,80434->9
04-01-2022,S4PL4774,gi13,SW-AMU139V0-3,1366->36
04-01-2022,PC053VFC,gi1,SW-AMU139V0-5,9952->34
04-01-2022,S4PL3741,gi2,SW-AMU139V0-30,81249->9;80209->8;27627->8
04-01-2022,S4AU7083,PC Port,SEP247E12BF778A.asepeyo.site,1370->26;26307->19;1349->15
04-01-2022,S4AU7842,-,-,20069->46
04-01-2022,S4PL3110,-,-,9938->7;6257->4;1230->3
04-01-2022,S4PL4067,-,-,14621->13;24673->11;27443->9
04-01-2022,S4AV0092,-,-,15548->32;1370->7
04-01-2022,S4AY2906,-,-,23235->39
04-01-2022,S4PL4545,gi9,SW-AMU139V0-17,3115->40
04-01-2022,S4PL3938,gi15,SW-AMU139V0-15,11875->40;1305->25;6186->19
04-01-2022,S4PL3948,gi3,SW-AMU139V0-10,26251->22
04-01-2022,S4PL3327,gi19,SW-AMU139V0-36,20849->32;6425->15;1351->11
04-01-2022,S4PL3948,gi3,SW-AMU139V0-10,26251->21
04-01-2022,S4PL4686,-,-,26271->35;27763->3
04-01-2022,S4AU7137,gi12,SW-AMU139V0-36,81249->6;24673->5;26239->5
04-01-2022,S4AU4974,gi15,SW-AMU139V0-30,26481->43;10047->11;25917->9
04-01-2022,S4AY3020,PC Port,SEP247E12BF84C4.asepeyo.site,23613->11;3188->11;6257->5
04-01-2022,S4AY2906,gi2,SW-AMU139V0-17,23235->38
04-01-2022,S4AU7283,gi7,SW-AMU139V0-36,13614->3;24273->3;24673->3
04-01-2022,S4AV0129,-,-,13786->3;23375->2;27397->2
04-01-2022,S4AY2906,gi2,SW-AMU139V0-17,23235->37
04-01-2022,S4PL4528,gi9,SW-AMU139V0-13,3511->20
04-01-2022,S4PL4190,gi4,SW-AMU139V0-32,27257->35;27333->1
04-01-2022,S4AY2918,gi2,SW-AMU139V0-6,6454->82
04-01-2022,PC053VJH,gi4,SW-AMU139V0-6,12794->16;3958->1
04-01-2022,S4PL8703,-,-,4222->30;26481->5
04-01-2022,PC053VEM,-,-,24227->33;26589->31;80790->20
04-01-2022,S4PL3327,gi19,SW-AMU139V0-36,20849->32;6425->15;1351->11
04-01-2022,S4AU6626,PC Port,SEP2C0BE904B2E3.asepeyo.site,23701->35;23571->5;3261->2
04-01-2022,S4PL8663,-,-,1220->28;10287->22;9124->14
04-01-2022,S4PL3746,gi9,SW-AMU139V0-34,27095->36
04-01-2022,S4AY2918,gi2,SW-AMU139V0-6,6454->81
04-01-2022,S4AY2975,PC Port,SEP009AD2F08AA2.asepeyo.site,22421->92;27083->39;81828->19
04-01-2022,S4PL0167,gi12,SW-AMU139V0-12,4142->21
04-01-2022,S4PL4540,gi1,SW-AMU139V0-12,1363->18
04-01-2022,S4AV0220,PC Port,SEP247E12BF8489.asepeyo.site,6891->29;9124->11;15501->2
04-01-2022,PC053VFH,PC Port,SEPB4A8B969C86C.asepeyo.site,80734->43;84001->8
04-01-2022,S4AU7205,-,-,81073->41;80492->14;81071->1
04-01-2022,S4PL4595,-,-,6669->8;6673->7;14350->6
04-01-2022,S4PL3099,gi15,SW-AMU139V0-9,4540->24;5039->4;3013->3
04-01-2022,S4J96760,PC Port,SEPB4A8B969C993.asepeyo.site,23691->34
04-01-2022,S4AU7145,-,-,6934->9;15131->8;20849->8
04-01-2022,S4AY2926,-,-,1346->41;23447->37;20781->34
04-01-2022,S4AY2987,-,-,23715->47
04-01-2022,S4AU6671,gi9,SW-AMU139V0-25,1293->32;27389->11
04-01-2022,S4AY2906,gi2,SW-AMU139V0-17,23235->36
04-01-2022,S4PL3270,-,-,12391->39;14043->7;6061->6
04-01-2022,S4AY2926,-,-,1346->41;23447->37;20781->34
04-01-2022,S4PL4597,PC Port,SEP2C0BE904935F.asepeyo.site,1340->35
04-01-2022,S4AV0482,gi8,SW-AMU139V0-29,6074->29;2349->17;24369->16
04-01-2022,S4AU7289,gi21,SW-AMU139V0-32,14545->37;24827->17;23331->12
04-01-2022,S4AU7236,-,-,27061->43;12777->12;23415->7
04-01-2022,PC0A85PL,gi8,SW-AMU139V0-23,1322->41
04-01-2022,S4AY2918,gi2,SW-AMU139V0-6,6454->81
04-01-2022,S4PL8838,gi7,SW-AMU139V0-12,4139->21
04-01-2022,S4AY2882,gi8,SW-AMU139V0-32,9747->38;23331->1
04-01-2022,S4PL4065,PC Port,SEP247E12BF7746.asepeyo.site,6162->24;7083->14;6129->1
04-01-2022,S4AV0146,gi19,SW-AMU139V0-39,12777->25;27729->17;27397->15
04-01-2022,S4AU7298,gi12,SW-AMU139V0-34,1309->32;9747->29
04-01-2022,S4PL4759,gi17,SW-AMU139V0-12,15611->20
04-01-2022,PC053VKB,-,-,27443->22;24673->11;26239->6
04-01-2022,S4PL3873,-,-,14681->28;23415->27;7305->26
04-01-2022,S4AV0275,Device Port 2,(empty),6877->44;23299->24;25917->22
04-01-2022,S4AY2996,-,-,11483->18;1343->3;6088->2
04-01-2022,S4AV0146,gi19,SW-AMU139V0-39,12777->25;27729->16;27397->15
04-01-2022,S4PL3941,PC Port,SEP247E12BFD070.asepeyo.site,23611->62;20623->37;25793->30
04-01-2022,S4PL4373,gi6,SW-AMU139V0-12,1325->17
04-01-2022,S4AY2908,-,-,10934->24;23913->20;1349->12
04-01-2022,S4AU5084,gi18,SW-AMU139V0-25,9862->37;1251->27;20069->1
04-01-2022,S4PL3954,-,-,10379->28;6200->10;24027->9
04-01-2022,S4PL4753,PC Port,SEP247E12BF8722.asepeyo.site,1254->26;25433->6;15818->2
04-01-2022,S4PL4563,gi6,SW-AMU139V0-23,4324->26
04-01-2022,S4AV0146,-,-,12777->25;27397->15;27729->15
04-01-2022,S4AY2903,gi9,SW-AMU139V0-16,26113->38
04-01-2022,S4AU7258,-,-,4003->37;6935->33;27665->6
04-01-2022,S4PL4543,-,-,1155->19;81755->4;81683->3
04-01-2022,S4AU6938,gi9,SW-AMU139V0-7,23415->17;7305->16;13786->13
04-01-2022,S4AY2856,-,-,27083->70;22421->21
04-01-2022,S4PL4186,gi16,SW-AMU139V0-32,9033->13
04-01-2022,S4AY2978,-,-,1182->40
04-01-2022,S4PL2948,-,-,1347->38
04-01-2022,S4PL3948,gi3,SW-AMU139V0-10,26251->20
04-01-2022,S4AY2882,gi8,SW-AMU139V0-32,9747->37;23331->1
04-01-2022,S4PL4056,gi16,SW-AMU139V0-28,25595->40
04-01-2022,S4PL4539,-,-,4529->21
04-01-2022,S4PL8700,gi14,SW-AMU139V0-13,3802->24
04-01-2022,S4PL5078,-,-,1374->20;3802->1
04-01-2022,S4PL2948,gi16,SW-AMU139V0-5,1347->36
04-01-2022,S4AU7083,PC Port,SEP247E12BF778A.asepeyo.site,1370->26;26307->18;1349->15
04-01-2022,S4AU7149,gi11,SW-AMU139V0-20,1336->44
04-01-2022,S4PL9049,-,-,6341->39
04-01-2022,S4PL3942,gi1,SW-AMU139V0-19,1330->38
04-01-2022,S4PL8707,gi1,SW-AMU139V0-32,1288->34
04-01-2022,S4AV0105,gi17,SW-AMU139V0-15,9986->29;21211->24;15068->23
04-01-2022,S4AY2880,gi17,SW-AMU139V0-20,0838->32
04-01-2022,S4AV0146,-,-,12777->27;27397->15;27729->14
04-01-2022,S4AY2907,-,-,1370->33;10934->3;12487->2
04-01-2022,S4AY2878,gi15,SW-AMU139V0-20,81866->36;81867->18;81910->10
04-01-2022,S4PL8837,-,-,7368->29;11214->21;27079->19
04-01-2022,S4AV0105,-,-,9986->29;21211->24;15068->23
04-01-2022,PC053VFB,-,-,84005->65
03-01-2022,S4AU7521,gi6,SW-AMU139V0-46,9755->30;26809->10;24673->8
03-01-2022,S4PL3941,-,-,23611->63;20623->37;25793->30
03-01-2022,S4AU7236,-,-,27061->44;12777->12;23415->7
03-01-2022,S4AY2986,gi13,SW-AMU139V0-24,1277->29;4070->24;27705->16
03-01-2022,S4PL3938,gi15,SW-AMU139V0-15,11875->40;1305->25;6186->19
03-01-2022,S4AV0105,gi17,SW-AMU139V0-15,9986->29;21211->24;15068->23
03-01-2022,S4PL4554,gi2,SWITCH-INFORMATICA,1359->37
03-01-2022,S4PL8837,PC Port,SEP247E12BE6F25.asepeyo.site,7368->29;11214->22;27079->19
03-01-2022,S4AY2926,PC Port,SEPB4A8B969C8DC.asepeyo.site,1346->44;23447->37;20781->34
03-01-2022,S4AY2965,PC Port,SEP247E12BE6F56.asepeyo.site,23415->8;20781->5;14479->3
03-01-2022,S4AU7083,-,-,1370->25;26307->18;1349->15
03-01-2022,S4AV0129,-,-,13786->3;23375->2;23063->1
03-01-2022,S4PL8663,-,-,1220->28;10287->21;9124->14
03-01-2022,S4PL5076,PC Port,SEP247E12BE6F16.asepeyo.site,1230->18;23613->7;25679->6
03-01-2022,S4PL3327,gi19,SW-AMU139V0-36,20849->32;6425->15;1351->11
03-01-2022,S4AV0146,gi19,SW-AMU139V0-39,12777->26;27397->15;27729->14
03-01-2022,S4AU7289,gi21,SW-AMU139V0-32,14545->38;24827->17;23331->11
03-01-2022,S4AV0105,-,-,9986->29;15068->24;21211->24
03-01-2022,S4PL3938,gi15,SW-AMU139V0-15,11875->41;1305->25;6186->19
03-01-2022,S4AU7083,-,-,1370->25;26307->18;1349->15
03-01-2022,S4AU9072,gi19,SW-AMU139V0-27,26937->5;9967->5;9755->4
03-01-2022,S4AY2856,gi12,SW-AMU139V0-20,27083->70;22421->21
03-01-2022,S4PL3939,gi13,SW-AMU139V0-19,6344->41
03-01-2022,S4PL3941,PC Port,SEP247E12BFD070.asepeyo.site,23611->63;20623->37;25793->30
03-01-2022,S4PL4526,-,-,11091->10;81244->9;14621->8
03-01-2022,S4AY2975,PC Port,SEP009AD2F08AA2.asepeyo.site,22421->92;27083->39;81828->19
03-01-2022,S4AY2986,-,-,1277->29;4070->24;27705->16
03-01-2022,S4PL3873,PC Port,SEP247E12BF89FF.asepeyo.site,14681->28;23415->27;7305->26
03-01-2022,S4PL8837,PC Port,SEP247E12BE6F25.asepeyo.site,7368->29;11214->22;27079->20
03-01-2022,S4PL3873,-,-,14681->28;23415->27;7305->26
03-01-2022,S4AY2908,-,-,10934->23;23913->20;1370->12
03-01-2022,S4PL3327,gi19,SW-AMU139V0-36,20849->32;6425->15;1351->11
03-01-2022,S4AU7283,gi7,SW-AMU139V0-36,13614->3;24273->3;24673->3
03-01-2022,S4AU7083,-,-,1370->25;26307->18;1349->15
03-01-2022,S4AU7145,-,-,15131->8;20849->8;6934->8
03-01-2022,S4AU6938,gi9,SW-AMU139V0-7,23415->17;7305->16;13786->13
03-01-2022,S4AY2926,-,-,1346->43;23447->37;20781->34
03-01-2022,S4AY2908,-,-,10934->23;23913->20;1370->12
03-01-2022,S4AY2856,gi12,SW-AMU139V0-20,27083->69;22421->21
03-01-2022,S4AU7258,gi12,SW-AMU139V0-29,4003->38;6935->32;27665->6
03-01-2022,S4AV0275,-,-,6877->45;23299->23;25917->22
03-01-2022,S4AY2856,-,-,27083->68;22421->21
03-01-2022,S4PL4554,gi2,SWITCH-INFORMATICA,1359->37
03-01-2022,S4AU5155,-,-,9862->17;24369->5;14457->4
03-01-2022,S4PL8837,PC Port,SEP247E12BE6F25.asepeyo.site,7368->29;11214->22;27079->20
03-01-2022,S4PL8751,Port 2,SEPDC774C952927,23613->7;1350->4;6613->4
03-01-2022,S4PL4595,PC Port,SEP247E12BF8564.asepeyo.site,6669->9;6673->7;14350->6
03-01-2022,S4PL3110,PC Port,SEPF87B204FFA2D.asepeyo.site,9938->7;3282->4;1230->3
03-01-2022,S4AU9072,-,-,26937->5;9967->5;9755->4
03-01-2022,S4PL3822,gi3,SW-AMU139V0-4,7452->39
03-01-2022,S4AY2975,-,-,22421->91;27083->39;81828->20
03-01-2022,S4AU9072,gi19,SW-AMU139V0-27,26937->5;9967->5;9755->4
03-01-2022,S4AV0105,gi17,SW-AMU139V0-15,9986->30;15068->24;21211->24
03-01-2022,S4AY3020,-,-,23613->11;3188->11;6257->5
03-01-2022,S4PL4595,-,-,6669->9;6673->7;14350->6
03-01-2022,S4AY2975,PC Port,SEP009AD2F08AA2.asepeyo.site,22421->91;27083->39;81828->20
03-01-2022,S4PL3818,gi5,SW-AMU139V0-26,27333->10;80289->8;23877->4
03-01-2022,S4PL4686,-,-,26271->35;27763->2
03-01-2022,S4PL4073,gi12,SW-AMU139V0-7,12907->11;6395->11;15192->10
03-01-2022,S4PL4686,-,-,26271->35;27763->1
03-01-2022,S4PL3854,gi5,SW-AMU139V0-23,3336->11
03-01-2022,S4PL3951,gi9,SW-AMU139V0-26,1288->8;1340->6;24673->6
03-01-2022,S4PL3741,-,-,81249->9;80209->8;27627->8
03-01-2022,S4AU6671,gi9,SW-AMU139V0-25,1293->32;27389->10
03-01-2022,S4PL3854,gi5,SW-AMU139V0-23,3336->10
03-01-2022,S4AU6671,gi9,SW-AMU139V0-25,1293->32;27389->9
03-01-2022,PC053VFC,gi1,SW-AMU139V0-5,9952->34
03-01-2022,S4PL4774,-,-,1366->36
03-01-2022,S4PL4716,-,-,25747->7;22473->6;23603->4
03-01-2022,S4AU5155,-,-,9862->16;24369->5;14457->4
03-01-2022,S4AV0092,gi17,SW-AMU139V0-25,15548->34;1370->6
03-01-2022,S4PL3110,PC Port,SEPF87B204FFA2D.asepeyo.site,9938->7;3282->4;1230->3
03-01-2022,S4PL3896,gi2,SW-AMU139V0-32,27479->13;27333->2;23287->1
03-01-2022,S4PL4467,gi3,SW-AMU139V0-32,23877->3;23287->3;27333->3
03-01-2022,S4AU7283,gi7,SW-AMU139V0-36,13614->3;24273->3;24673->3
03-01-2022,S4PL4685,gi15,SW-AMU139V0-31,1230->5
03-01-2022,S4PL3327,gi19,SW-AMU139V0-36,20849->33;6425->15;1351->11
03-01-2022,S4AU7083,-,-,1370->25;26307->19;1349->15
03-01-2022,S4PL3953,gi2,SW-AMU139V0-28,3280->13;1366->7;81901->6
03-01-2022,S4AU5084,gi18,SW-AMU139V0-25,9862->40;1251->26;20069->1
03-01-2022,S4AU4974,gi15,SW-AMU139V0-30,26481->43;10047->12;25917->9
03-01-2022,S4PL4545,gi9,SW-AMU139V0-17,3115->39
03-01-2022,S4AU7842,-,-,20069->47
03-01-2022,S4PL4067,gi5,SW-AMU139V0-25,14621->13;24673->11;27443->9
03-01-2022,S4PL4595,-,-,6669->9;6673->7;14350->6
03-01-2022,S4PL8663,-,-,1220->28;10287->21;9124->14
03-01-2022,S4AY2918,gi2,SW-AMU139V0-6,6454->82
03-01-2022,S4PL3270,-,-,12391->41;14043->7;6061->6
03-01-2022,S4AY2986,gi13,SW-AMU139V0-24,1277->30;4070->24;27705->16
03-01-2022,S4PL8837,-,-,7368->29;11214->22;27079->20
03-01-2022,S4AU7205,-,-,81073->43;80492->13;81071->1
03-01-2022,S4AY2906,gi2,SW-AMU139V0-17,23235->36
03-01-2022,PC053VJH,-,-,12794->15;3958->1
03-01-2022,S4PL0167,gi12,SW-AMU139V0-12,4142->21
03-01-2022,PC053VFH,PC Port,SEPB4A8B969C86C.asepeyo.site,80734->44;84001->8
03-01-2022,S4PL3746,gi9,SW-AMU139V0-34,27095->35
03-01-2022,S4AU6626,PC Port,SEP2C0BE904B2E3.asepeyo.site,23701->35;23571->5;3261->2
03-01-2022,S4PL5076,-,-,1230->17;23613->7;25679->7
03-01-2022,S4PL3933,gi11,SW-AMU139V0-27,1275->28;1254->5;1351->2
03-01-2022,PC053VEM,-,-,24227->33;26589->30;80790->20
03-01-2022,S4PL8838,gi7,SW-AMU139V0-12,4139->20
03-01-2022,S4PL4190,-,-,27257->35;27333->1
03-01-2022,S4AU7298,gi12,SW-AMU139V0-34,1309->31;9747->29
03-01-2022,S4PL3938,gi15,SW-AMU139V0-15,11875->41;1305->26;6186->19
03-01-2022,S4AV0220,-,-,6891->30;9124->11;15501->2
03-01-2022,S4PL3941,PC Port,SEP247E12BFD070.asepeyo.site,23611->63;20623->38;25793->30
03-01-2022,S4PL2866,gi12,SW-AMU139V0-9,3013->37;26919->3
03-01-2022,S4AU7145,PC Port,SEP247E12BF5D85.asepeyo.site,15131->8;20849->8;6934->8
03-01-2022,S4AU7236,gi12,SW-AMU139V0-30,27061->44;12777->12;23415->7
03-01-2022,S4AV0482,gi8,SW-AMU139V0-29,6074->30;2349->16;24369->16
03-01-2022,S4AY2975,PC Port,SEP009AD2F08AA2.asepeyo.site,22421->91;27083->39;81828->20
03-01-2022,S4AU7289,gi21,SW-AMU139V0-32,14545->38;24827->16;23331->11
03-01-2022,S4AY2987,gi13,SW-AMU139V0-5,23715->46
03-01-2022,S4AU7298,gi12,SW-AMU139V0-34,1309->30;9747->29
03-01-2022,S4AU7137,gi12,SW-AMU139V0-36,81249->6;24673->5;26239->5
03-01-2022,S4PL4540,gi1,SW-AMU139V0-12,1363->18
03-01-2022,S4PL4597,PC Port,SEP2C0BE904935F.asepeyo.site,1340->35
03-01-2022,PC053VKB,PC Port,SEP247E12BF7797.asepeyo.site,27443->22;24673->11;26239->6
03-01-2022,S4AY2918,gi2,SW-AMU139V0-6,6454->81
03-01-2022,PC0A85PL,gi8,SW-AMU139V0-23,1322->41
03-01-2022,S4J96760,-,-,23691->34
03-01-2022,S4PL3941,-,-,23611->63;20623->37;25793->31
03-01-2022,S4AY2907,gi4,SW-AMU139V0-5,1370->33;10934->3;12487->2
03-01-2022,S4PL4698,gi13,SW-AMU139V0-32,25747->31
03-01-2022,S4AY2986,gi13,SW-AMU139V0-24,1277->30;4070->24;27705->16
03-01-2022,S4AY2926,-,-,1346->43;23447->37;20781->34
03-01-2022,S4AY2996,gi5,SW-AMU139V0-5,11483->17;1343->3;6088->2
03-01-2022,S4AY2908,PC Port,SEP247E12BF77A1.asepeyo.site,10934->23;23913->20;1370->12
03-01-2022,S4PL4065,PC Port,SEP247E12BF7746.asepeyo.site,6162->24;7083->15;6129->1
03-01-2022,S4AV0146,gi19,SW-AMU139V0-39,12777->26;27397->17;27729->14
03-01-2022,S4PL4547,gi11,SW-AMU139V0-33,4923->18
03-01-2022,S4PL4759,gi17,SW-AMU139V0-12,15611->19
03-01-2022,S4AV0275,Device Port 2,(empty),6877->44;23299->23;25917->22
03-01-2022,S4AV0146,gi19,SW-AMU139V0-39,12777->26;27397->17;6395->14
03-01-2022,S4AU5084,-,-,9862->39;1251->27;20069->1
03-01-2022,S4PL4373,gi6,SW-AMU139V0-12,1325->16
03-01-2022,S4AY2903,gi9,SW-AMU139V0-16,26113->38
03-01-2022,S4PL4186,-,-,9033->12
03-01-2022,S4PL4543,-,-,1155->18;81755->4;81683->3
03-01-2022,S4AU7258,gi12,SW-AMU139V0-29,4003->37;6935->32;27665->6
03-01-2022,S4AV0238,gi11,SW-AMU139V0-9,4141->38;26201->26;4540->1
03-01-2022,S4PL4056,gi16,SW-AMU139V0-28,25595->40
03-01-2022,S4AU6938,gi9,SW-AMU139V0-7,23415->17;7305->16;13786->13
03-01-2022,S4PL8700,-,-,3802->23
03-01-2022,S4PL3948,gi3,SW-AMU139V0-10,26251->20
03-01-2022,S4PL3948,gi3,SW-AMU139V0-10,26251->19
03-01-2022,S4PL5078,gi10,SW-AMU139V0-13,1374->19;3802->1
03-01-2022,S4PL2948,-,-,1347->36
03-01-2022,S4PL5078,gi10,SW-AMU139V0-13,1374->18;3802->1
03-01-2022,S4AU7083,-,-,1370->26;26307->18;1349->15
03-01-2022,S4PL4539,gi4,SW-AMU139V0-12,4529->20
03-01-2022,S4AU7149,gi11,SW-AMU139V0-20,1336->44
03-01-2022,S4AY2882,gi8,SW-AMU139V0-32,9747->37;23331->1
03-01-2022,S4PL8707,gi1,SW-AMU139V0-32,1288->34
